"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"08/05/2025","4.790","4.960","5.025","4.790","205,20M","-3,23%"
"07/05/2025","4.950","5.050","5.050","4.950","100,67M","-0,60%"
"06/05/2025","4.980","5.025","5.050","4.980","120,17M","0,00%"
"05/05/2025","4.980","4.990","5.100","4.960","154,07M","0,40%"
"02/05/2025","4.960","4.980","4.980","4.910","146,80M","1,43%"
"30/04/2025","4.890","4.900","4.920","4.810","278,36M","-1,01%"
"29/04/2025","4.940","4.930","4.950","4.880","108,86M","0,41%"
"28/04/2025","4.920","4.950","4.980","4.890","90,70M","0,41%"
"25/04/2025","4.900","4.960","4.960","4.900","134,21M","0,20%"
"24/04/2025","4.890","4.950","5.025","4.860","282,97M","-0,20%"
"23/04/2025","4.900","4.780","4.900","4.740","273,40M","3,81%"
"22/04/2025","4.720","4.610","4.720","4.590","126,43M","2,39%"
"21/04/2025","4.610","4.600","4.640","4.560","83,03M","0,22%"
"17/04/2025","4.600","4.630","4.660","4.570","165,38M","-0,65%"
"16/04/2025","4.630","4.740","4.750","4.590","201,71M","-1,70%"
"15/04/2025","4.710","4.800","4.820","4.710","231,01M","-0,84%"
"14/04/2025","4.750","4.650","4.750","4.650","423,72M","-6,86%"
"11/04/2025","5.100","5.000","5.175","4.950","384,96M","1,49%"
"10/04/2025","5.025","5.200","5.225","4.970","559,97M","6,69%"
"09/04/2025","4.710","4.630","4.790","4.630","316,82M","0,86%"
"08/04/2025","4.670","4.500","4.830","4.500","738,45M","-10,19%"
"27/03/2025","5.200","5.150","5.250","5.050","301,03M","0,97%"
"26/03/2025","5.150","4.980","5.175","4.930","582,17M","8,65%"
"25/03/2025","4.740","4.500","4.810","4.500","313,03M","6,28%"
"24/03/2025","4.460","4.350","4.530","4.250","319,02M","1,13%"
"21/03/2025","4.410","4.600","4.610","4.380","374,40M","-4,55%"
"20/03/2025","4.620","4.760","4.770","4.610","138,21M","-1,28%"
"19/03/2025","4.680","4.530","4.700","4.440","273,08M","3,31%"
"18/03/2025","4.530","4.680","4.690","4.300","387,57M","-3,21%"
"17/03/2025","4.680","4.740","4.770","4.660","135,69M","-1,27%"
"14/03/2025","4.740","4.640","4.800","4.640","154,33M","0,00%"
"13/03/2025","4.740","4.940","4.940","4.710","176,29M","-2,87%"
"12/03/2025","4.880","4.750","4.880","4.750","129,97M","2,95%"
"11/03/2025","4.740","4.650","4.780","4.640","150,74M","0,64%"
"10/03/2025","4.710","4.730","4.760","4.660","231,15M","-2,69%"
"07/03/2025","4.840","4.870","4.870","4.810","117,92M","-0,62%"
"06/03/2025","4.870","4.910","4.980","4.870","194,91M","0,21%"
"05/03/2025","4.860","4.860","5.050","4.860","252,22M","0,41%"
"04/03/2025","4.840","4.900","4.920","4.750","144,35M","-1,22%"
"03/03/2025","4.900","4.750","4.980","4.700","257,12M","6,52%"
"28/02/2025","4.600","4.620","4.690","4.550","464,70M","-1,29%"
"27/02/2025","4.660","4.930","4.950","4.660","334,92M","-5,28%"
"26/02/2025","4.920","4.860","4.980","4.850","161,84M","1,03%"
"25/02/2025","4.870","5.000","5.025","4.860","224,61M","-3,08%"
"24/02/2025","5.025","5.050","5.075","4.980","127,58M","-0,99%"
"21/02/2025","5.075","5.000","5.100","5.000","152,53M","-1,46%"
"20/02/2025","5.150","5.125","5.225","5.100","98,36M","-0,48%"
"19/02/2025","5.175","5.375","5.400","5.125","204,34M","-5,05%"
"18/02/2025","5.450","5.450","5.550","5.375","157,43M","0,46%"
"17/02/2025","5.425","5.200","5.475","5.175","223,84M","5,85%"
"14/02/2025","5.125","5.100","5.200","4.970","239,71M","1,99%"
"13/02/2025","5.025","4.940","5.075","4.900","215,27M","1,72%"
"12/02/2025","4.940","4.920","4.950","4.830","225,07M","1,23%"
"11/02/2025","4.880","4.750","4.950","4.750","316,74M","-2,40%"
"10/02/2025","5.000","5.150","5.150","4.990","169,38M","-2,91%"
"07/02/2025","5.150","5.000","5.150","4.950","407,90M","0,98%"
"06/02/2025","5.100","5.425","5.425","5.000","642,12M","-7,69%"
"05/02/2025","5.525","5.600","5.600","5.475","185,66M","-2,64%"
"04/02/2025","5.675","5.825","5.850","5.625","121,87M","-2,16%"
"03/02/2025","5.800","5.975","6.000","5.700","182,18M","-3,73%"
"31/01/2025","6.025","6.175","6.225","6.025","107,86M","-1,23%"
"30/01/2025","6.100","6.100","6.225","6.075","101,40M","-0,41%"
"24/01/2025","6.125","6.250","6.250","6.125","96,16M","-0,81%"
"23/01/2025","6.175","6.200","6.300","6.175","120,89M","0,41%"
"22/01/2025","6.150","6.150","6.200","6.100","117,93M","1,65%"
"21/01/2025","6.050","6.100","6.175","6.025","115,36M","0,83%"
"20/01/2025","6.000","6.000","6.050","5.925","84,34M","2,13%"
"17/01/2025","5.875","5.800","6.050","5.750","114,05M","0,00%"
"16/01/2025","5.875","6.075","6.200","5.850","204,36M","2,17%"
"15/01/2025","5.750","5.475","5.825","5.450","194,03M","6,48%"
"14/01/2025","5.400","5.425","5.575","5.400","97,35M","-2,26%"
"13/01/2025","5.525","5.500","5.550","5.475","99,95M","-1,34%"
"10/01/2025","5.600","5.750","5.775","5.600","77,75M","-2,61%"
"09/01/2025","5.750","5.725","5.775","5.700","56,49M","0,00%"
"08/01/2025","5.750","5.600","5.750","5.600","118,25M","2,68%"
"07/01/2025","5.600","5.600","5.650","5.550","96,98M","-1,32%"
"06/01/2025","5.675","5.825","5.825","5.650","68,44M","-2,16%"
